Customer_Firstname,Customer_Lastname,Cust_Name,Gender_Code,Address1,City,State,Country_Code,Postal_Code,Postal_Code_Plus4,Address2,Email_Address,Phone_Number,Creditcard_Type,Locality,Salesman_Id,Nationality,National_Id,Creditcard_Number,Driver_License,Cust_Id,Order_Id,Order_Date,Order_Time,Freight_Charges,Order_Salesman,Order_Posted_Date,Order_Ship_Date,Age,Order_Value,Order Size (IF),Order Size (IFS),T_Type,Purchase_Touchpoint,Complete?,Purchase_Status,Order_Type,Generation,Baby Food,Diapers,Formula,Lotion,Baby Wash,Wipes,Fresh Fruits,Fresh Vegetables,Beer,Wine,Club Soda,Sports Drink,Chips,Popcorn,Oatmeal,Medicines,Canned Foods,Cigarettes,Cheese,Cleaning Products,Condiments,Frozen Foods,Kitchen Items,Meat,Office Supplies,Personal Care,Pet Supplies,Sea Food,Spices
Thomas ,Farris ,Thomas Farris ,Mr.,54 Kelly Drive,Beltsville,MD,US,20705,0,,Thomas.S.Farris@spambob.com,616-788-0599,Diners Club,,SE337 ,CA,751454315,3.69663E+13,,10283,8061,00:47:25,00:47:25.400000,10.45,RP121 ,00:47:25,2016-05-08 00:00:00,68,99.98,Small,Small,complete,Desktop,No,Frequent,MediumValue,BABY_BOOMERS,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joseph ,Shafer ,Joseph Shafer ,Mr.,15 Lords Way,Beltsville,MD,US,20705,0,,Joseph.J.Shafer@trashymail.com,212-833-9423,JCB,,SE337 ,U.S.,577430003,3.52822E+15,,10287,7392,00:00:00,00:27:39.400000,11.45,NC427 ,00:00:00,2016-10-07 00:00:00,72,126.46,Medium,Medium,cancelled,Desktop,No,FirstTime,MediumValue,BABY_BOOMERS,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hoyt ,Ramos ,Hoyt Ramos ,Mr.,354 Northwest Boulevard,Bend,OR,US,97701,0,,Hoyt.C.Ramos@dodgeit.com,215-438-4845,Master Card,,WE151 ,IT,TTVLTC38H61B853K,5.1713E+15,,10291,878,00:00:00,00:19:56.100000,23.37,SE139 ,00:00:00,2016-03-02 00:00:00,79,210.26,Medium,Medium,complete,Desktop,No,Frequent,HighValue,BABY_BOOMERS,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
Hoyt ,Ramos ,Hoyt Ramos ,Mr.,354 Northwest Boulevard,Bend,OR,US,97701,0,,Hoyt.C.Ramos@dodgeit.com,215-438-4845,Master Card,,WE151 ,IT,TTVLTC38H61B853K,5.10909E+15,,10291,6252,00:00:00,00:39:06.200000,12.85,NC160 ,00:00:00,2016-09-27 00:00:00,79,260.52,Medium,Medium,complete,Desktop,No,Frequent,HighValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Jodi ,Stanley ,Jodi Stanley ,Mrs.,4039 Kelley Road,Bensalem,PA,US,19020,0,,Jodi.B.Stanley@spambob.com,262-385-8894,JCB,,NE373 ,CA,904601168,3.5281E+15,,10295,383,00:00:00,00:22:36.600000,11.15,WE421 ,00:00:00,2016-04-19 00:00:00,48,13.27,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodi ,Stanley ,Jodi Stanley ,Mrs.,4039 Kelley Road,Bensalem,PA,US,19020,0,,Jodi.B.Stanley@spambob.com,262-385-8894,JCB,,NE373 ,CA,904601168,3.52817E+15,,10295,1426,00:47:25,00:47:25.400000,7.85,SC124 ,00:47:25,2016-05-08 00:00:00,48,24.06,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jodi ,Stanley ,Jodi Stanley ,Mrs.,4039 Kelley Road,Bensalem,PA,US,19020,0,,Jodi.B.Stanley@spambob.com,262-385-8894,JCB,,NE373 ,CA,904601168,3.52822E+15,,10295,9065,00:00:00,00:47:24.600000,21.97,SC193 ,00:00:00,2016-08-20 00:00:00,48,15.96,Small,Small,in-progress,Phone,No,Occasional,LowValue,GEN_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Betty ,Grimes ,Betty Grimes ,Mrs.,2078 Plainfield Avenue,Berchtesgaden,,DE,83471,0,,Betty.D.Grimes@mailinator.com,08091 13 31 66,Diners Club,,SW217 ,CA,777215385,3.63229E+13,,10299,1053,00:47:25,00:47:25.400000,27.97,WE289 ,00:47:25,2016-05-08 00:00:00,41,44.19,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty ,Grimes ,Betty Grimes ,Mrs.,2078 Plainfield Avenue,Berchtesgaden,,DE,83471,0,,Betty.D.Grimes@mailinator.com,08091 13 31 66,Diners Club,,SW217 ,CA,777215385,3.60807E+13,,10299,7316,00:00:00,00:27:55.600000,14.28,SW217 ,00:00:00,2016-10-06 00:00:00,41,48.44,Small,Small,in-progress,Phone,No,Occasional,LowValue,GEN_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Betty ,Grimes ,Betty Grimes ,Mrs.,2078 Plainfield Avenue,Berchtesgaden,,DE,83471,0,,Betty.D.Grimes@mailinator.com,08091 13 31 66,Diners Club,,SW217 ,CA,777215385,3.60065E+13,,10299,7953,00:00:00,00:27:56.400000,8.23,SE268 ,00:00:00,2016-12-16 00:00:00,41,50,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Betty ,Grimes ,Betty Grimes ,Mrs.,2078 Plainfield Avenue,Berchtesgaden,,DE,83471,0,,Betty.D.Grimes@mailinator.com,08091 13 31 66,Diners Club,,SW217 ,CA,777215385,3.67268E+13,,10299,8809,00:00:00,00:47:52.600000,21.97,WE157 ,00:00:00,2016-04-25 00:00:00,41,47.57,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony ,Brooks ,Tony Brooks ,Mr.,2134 Watson Lane,Bergotto,PR,IT,43042,0,,Tony.D.Brooks@mailinator.com,0357 7464003,American Express,,SW277 ,CA,935314484,3.73017E+14,,10303,4184,00:00:00,00:02:36.600000,22.77,NE235 ,00:00:00,2016-05-29 00:00:00,22,190.12,Medium,Medium,complete,Phone,No,Occasional,HighValue,GEN_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Tony ,Brooks ,Tony Brooks ,Mr.,2134 Watson Lane,Bergotto,PR,IT,43042,0,,Tony.D.Brooks@mailinator.com,0357 7464003,American Express,,SW277 ,CA,935314484,3.71412E+14,,10303,4755,00:47:25,00:47:25.400000,17.87,NE109 ,00:47:25,2016-05-08 00:00:00,22,173.09,Medium,Medium,complete,Phone,No,Occasional,HighValue,GEN_Z,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Tony ,Brooks ,Tony Brooks ,Mr.,2134 Watson Lane,Bergotto,PR,IT,43042,0,,Tony.D.Brooks@mailinator.com,0357 7464003,American Express,,SW277 ,CA,935314484,3.71274E+14,,10303,7349,00:00:00,00:19:46.200000,19.85,NW250 ,00:00:00,2016-03-12 00:00:00,22,153.47,Medium,Medium,complete,Phone,No,Occasional,HighValue,GEN_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Michael ,Reed ,Michael Reed ,Mr.,4592 Poplar Lane,Besnate,VA,IT,21010,0,,Michael.K.Reed@trashymail.com,0399 7420631,Discover,,SE334 ,FR,2.83E+14,6.01147E+15,,10307,748,00:00:00,00:11:26.300000,11.45,SE136 ,00:00:00,2016-09-10 00:00:00,,40.27,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_Z,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael ,Reed ,Michael Reed ,Mr.,4592 Poplar Lane,Besnate,VA,IT,21010,0,,Michael.K.Reed@trashymail.com,0399 7420631,Discover,,SE334 ,FR,2.83E+14,6.0114E+15,,10307,3771,00:00:00,00:39:06.200000,8.23,SC130 ,00:00:00,2016-02-27 00:00:00,,253.96,Medium,Medium,complete,Phone,No,Occasional,HighValue,GEN_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Michael ,Reed ,Michael Reed ,Mr.,4592 Poplar Lane,Besnate,VA,IT,21010,0,,Michael.K.Reed@trashymail.com,0399 7420631,Discover,,SE334 ,FR,2.83E+14,6.0111E+15,,10307,3922,00:00:00,00:22:36.600000,14.8,NE238 ,00:00:00,2016-05-19 00:00:00,,188.03,Medium,Medium,complete,Phone,No,Occasional,HighValue,GEN_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Michael ,Reed ,Michael Reed ,Mr.,4592 Poplar Lane,Besnate,VA,IT,21010,0,,Michael.K.Reed@trashymail.com,0399 7420631,Discover,,SE334 ,FR,2.83E+14,6.01161E+15,,10307,7488,00:47:25,00:47:25.400000,22.32,NC163 ,00:47:25,2016-05-08 00:00:00,,35.25,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rosemary ,Herbert ,Rosemary Herbert ,Mrs.,3591 Nutters Barn Lane,Beverly Hills,CA,US,90210,0,,Rosemary.J.Herbert@pookmail.com,814-393-3387,American Express,,SC388 ,U.S.,22868377,3.75512E+14,,10311,5766,00:00:00,00:33:59.500000,7.12,SE265 ,00:00:00,2016-11-25 00:00:00,40,15.99,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Judy ,Larkin ,Judy Larkin ,Mrs.,2659 Werninger Street,Biancade,TV,IT,31056,0,,Judy.B.Larkin@pookmail.com,0344 8952963,Diners Club,,NW247 ,FR,1.15E+14,3.65262E+13,,10315,4576,00:00:00,00:19:56.100000,11.15,SW409 ,00:00:00,2016-03-01 00:00:00,,66.32,Small,Small,complete,Phone,No,Occasional,MediumValue,GEN_Z,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Judy ,Larkin ,Judy Larkin ,Mrs.,2659 Werninger Street,Biancade,TV,IT,31056,0,,Judy.B.Larkin@pookmail.com,0344 8952963,Diners Club,,NW247 ,FR,1.15E+14,3.67061E+13,,10315,6060,00:00:00,00:57:28.600000,9,WE226 ,00:00:00,2016-09-20 00:00:00,,102.6,Medium,Medium,complete,Desktop,No,Occasional,MediumValue,GEN_Z,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Judy ,Hopping ,Judy Hopping ,Mrs.,2805 DaVISAA Avenue,Biarritz,,FR,64200,0,,Judy.G.Hopping@pookmail.com,01.83.63.72.29,Master Card,,NW313 ,FR,7.02E+14,5.15949E+15,,10319,3624,00:00:00,00:47:39.400000,9.22,SC388 ,00:00:00,2016-06-15 00:00:00,26,240.95,Medium,Medium,complete,Phone,No,Occasional,HighValue,GEN_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Judy ,Hopping ,Judy Hopping ,Mrs.,2805 DaVISAA Avenue,Biarritz,,FR,64200,0,,Judy.G.Hopping@pookmail.com,01.83.63.72.29,Master Card,,NW313 ,FR,7.02E+14,5.14918E+15,,10319,4581,00:00:00,00:59:06.200000,17.23,WE349 ,00:00:00,2016-06-27 00:00:00,26,42.26,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_Y,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Judy ,Hopping ,Judy Hopping ,Mrs.,2805 DaVISAA Avenue,Biarritz,,FR,64200,0,,Judy.G.Hopping@pookmail.com,01.83.63.72.29,Master Card,,NW313 ,FR,7.02E+14,5.18885E+15,,10319,6362,00:00:00,00:33:26.300000,18.45,NC229 ,00:00:00,2016-11-20 00:00:00,26,250,Medium,Medium,complete,Phone,No,Occasional,HighValue,GEN_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Judy ,Hopping ,Judy Hopping ,Mrs.,2805 DaVISAA Avenue,Biarritz,,FR,64200,0,,Judy.G.Hopping@pookmail.com,01.83.63.72.29,Master Card,,NW313 ,FR,7.02E+14,5.10451E+15,,10319,6931,00:00:00,00:58:44.900000,11.05,SW145 ,00:00:00,2016-10-07 00:00:00,26,213.19,Medium,Medium,complete,Phone,No,Occasional,HighValue,GEN_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Joseph ,Rogers ,Joseph Rogers ,Mr.,2027 Harley Brook Lane,Biebrich,,DE,56370,0,,Joseph.S.Rogers@mailinator.com,0201 25 24 10,Diners Club,,RP385 ,ES,7500577R,3.65016E+13,,10323,1685,00:00:00,00:47:56.400000,11.45,WE220 ,00:00:00,2016-12-25 00:00:00,,45.77,Small,Small,in-progress,Phone,No,FirstTime,LowValue,GEN_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph ,Rogers ,Joseph Rogers ,Mr.,2027 Harley Brook Lane,Biebrich,,DE,56370,0,,Joseph.S.Rogers@mailinator.com,0201 25 24 10,Diners Club,,RP385 ,ES,7500577R,3.65531E+13,,10323,8207,00:00:00,00:32:59.500000,13.88,SW346 ,00:00:00,2016-05-01 00:00:00,,30.69,Small,Small,complete,Desktop,No,FirstTime,LowValue,GEN_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
James ,Sales ,James Sales ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,,NC232 ,FR,2.5E+14,4.63811E+15,,10327,738,00:00:00,00:13:54.600000,11.85,NE106 ,00:00:00,2016-07-03 00:00:00,65,290.1,Medium,Medium,complete,Desktop,No,Frequent,HighValue,BABY_BOOMERS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
James ,Sales ,James Sales ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,,NC232 ,FR,2.5E+14,4.79657E+15,,10327,758,00:00:00,00:12:46.100000,6.15,SW280 ,00:00:00,2016-03-03 00:00:00,65,190.14,Medium,Medium,complete,Desktop,No,Frequent,HighValue,BABY_BOOMERS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
James ,Sales ,James Sales ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,,NC232 ,FR,2.5E+14,4.05341E+15,,10327,6887,00:00:00,00:19:46.200000,23.78,NW250 ,00:00:00,2016-03-12 00:00:00,65,242,Medium,Medium,complete,Desktop,No,Frequent,HighValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1
James ,Sales ,James Sales ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,,NC232 ,FR,2.5E+14,4.18858E+15,,10327,7923,00:00:00,00:25:36.600000,13.33,WE415 ,00:00:00,2016-03-30 00:00:00,65,243.61,Medium,Medium,complete,Desktop,No,Frequent,HighValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
James ,Sales ,James Sales ,Miss.,3904 Capitol Avenue,Billings,MT,US,59102,0,,James.K.Sales@trashymail.com,864-527-3838,VISA,,NC232 ,FR,2.5E+14,4.99374E+15,,10327,8518,00:00:00,00:19:56.100000,33.99,SW409 ,00:00:00,2016-03-01 00:00:00,65,219.49,Medium,Medium,in-progress,Desktop,No,Frequent,HighValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
Charles ,Pickett ,Charles Pickett ,Mr.,928 Adonais Way,Birch Creek,AK,US,99740,0,,Charles.F.Pickett@spambob.com,402-856-9229,Discover,,SE133 ,ES,4900352H,6.01116E+15,,10331,1944,00:00:00,00:43:54.600000,19.05,NW316 ,00:00:00,2016-12-12 00:00:00,64,10,Small,Small,abandoned,Phone,No,Occasional,LowValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Margaret ,Shelton ,Margaret Shelton ,Mrs.,1034 Briarwood Drive,Birmingham,AL,US,35222,0,,Margaret.T.Shelton@pookmail.com,860-435-8672,Discover,,WE283 ,CA,944146232,6.01153E+15,,10335,235,00:00:00,00:23:54.600000,16.85,NC295 ,00:00:00,2016-02-27 00:00:00,45,47.31,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Margaret ,Shelton ,Margaret Shelton ,Mrs.,1034 Briarwood Drive,Birmingham,AL,US,35222,0,,Margaret.T.Shelton@pookmail.com,860-435-8672,Discover,,WE283 ,CA,944146232,6.01107E+15,,10335,7464,00:00:00,00:32:45.100000,48.52,NE301 ,00:00:00,2016-12-08 00:00:00,45,31.71,Small,Small,complete,Phone,No,Occasional,LowValue,GEN_X,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rebecca ,Uresti ,Rebecca Uresti ,Mrs.,4333 Morningview Lane,Birmingham,AL,US,35203,0,,Rebecca.C.Uresti@trashymail.com,903-497-8623,VISA,,RP121 ,UK,YR565337D,4.44637E+15,,10339,4716,00:00:00,00:11:26.300000,7.45,NC169 ,00:00:00,2016-06-20 00:00:00,55,8.49,Small,Small,complete,Phone,No,Occasional,LowValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Emma ,Perez ,Emma Perez ,Mrs.,1199 Lightning Point Drive,Black Hawk,SD,US,57718,0,,Emma.V.Perez@spambob.com,612-990-4487,American Express,,SE268 ,FR,1.59E+14,3.44168E+14,,10343,2071,00:00:00,00:59:36.200000,5.66,SC199 ,00:00:00,2016-12-27 00:00:00,58,33.33,Small,Small,complete,Phone,No,Occasional,LowValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Reynaldo ,Myers ,Reynaldo Myers ,Mr.,3923 Black Stallion Road,Blaxland East,NSW,AU,2774,0,,Reynaldo.J.Myers@pookmail.com,(02) 6753 9404,American Express,,SW346 ,FR,8.14E+14,3.72006E+14,,10347,3591,00:47:25,00:47:25.400000,6.15,SW211 ,00:47:25,2016-05-08 00:00:00,54,30.71,Small,Small,complete,Phone,No,Occasional,LowValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Reynaldo ,Myers ,Reynaldo Myers ,Mr.,3923 Black Stallion Road,Blaxland East,NSW,AU,2774,0,,Reynaldo.J.Myers@pookmail.com,(02) 6753 9404,American Express,,SW346 ,FR,8.14E+14,3.75546E+14,,10347,9145,00:00:00,00:39:06.200000,18.24,NC160 ,00:00:00,2016-09-27 00:00:00,54,27.48,Small,Small,complete,Phone,No,Occasional,LowValue,BABY_BOOMERS,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jennifer ,Becker ,Jennifer Becker ,Mrs.,4374 Lindale Avenue,Bloomington,IL,US,61701,0,,Jennifer.D.Becker@spambob.com,803-223-5484,JCB,,SE337 ,FR,1.69E+14,3.52837E+15,,10351,591,00:00:00,00:43:54.600000,10.45,NW187 ,00:00:00,2016-10-22 00:00:00,24,165.72,Medium,Medium,complete,Phone,No,Frequent,HighValue,GEN_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
